x,z,ue
3.932670197928e-02,-3.203773336804e-02,0.000000000000e+00
4.139434924727e-02,-3.276467960350e-02,4.216480513228e-02
4.351262474883e-02,-3.348428895384e-02,7.014540612145e-02
4.568129463478e-02,-3.419644502043e-02,9.692906445553e-02
4.790011949264e-02,-3.490103113320e-02,1.225843928305e-01
5.016885437299e-02,-3.559793047735e-02,1.471753181137e-01
5.248724881656e-02,-3.628702622032e-02,1.707614126802e-01
5.485504688184e-02,-3.696820163889e-02,1.933982067878e-01
5.727198717339e-02,-3.764134024636e-02,2.151374816133e-01
5.973780287065e-02,-3.830632591948e-02,2.360275430622e-01
6.225222175740e-02,-3.896304302504e-02,2.561134768109e-01
6.481496625182e-02,-3.961137654607e-02,2.754373852773e-01
6.742575343717e-02,-4.025121220721e-02,2.940386073649e-01
7.008429509294e-02,-4.088243659947e-02,3.119539219185e-01
7.279029772676e-02,-4.150493730383e-02,3.292177358742e-01
7.554346260672e-02,-4.211860301382e-02,3.458622580959e-01
7.834348579443e-02,-4.272332365683e-02,3.619176598814e-01
8.119005817848e-02,-4.331899051391e-02,3.774122230901e-01
8.408286550865e-02,-4.390549633808e-02,3.923724768083e-01
8.702158843056e-02,-4.448273547089e-02,4.068233234174e-01
9.000590252093e-02,-4.505060395707e-02,4.207881548848e-01
9.303547832338e-02,-4.560899965728e-02,4.342889600425e-01
9.610998138484e-02,-4.615782235861e-02,4.473464235659e-01
9.922907229245e-02,-4.669697388296e-02,4.599800173177e-01
1.023924067110e-01,-4.722635819286e-02,4.722080846683e-01
1.055996354210e-01,-4.774588149492e-02,4.840479183598e-01
1.088504043573e-01,-4.825545234056e-02,4.955158324357e-01
1.121443546478e-01,-4.875498172406e-02,5.066272287152e-01
1.154811226536e-01,-4.924438317767e-02,5.173966582548e-01
1.188603400090e-01,-4.972357286384e-02,5.278378782010e-01
1.222816336616e-01,-5.019246966435e-02,5.379639044051e-01
1.257446259144e-01,-5.065099526627e-02,5.477870601418e-01
1.292489344669e-01,-5.109907424472e-02,5.573190212428e-01
1.327941724574e-01,-5.153663414221e-02,5.665708579302e-01
1.363799485058e-01,-5.196360554472e-02,5.755530736143e-01
1.400058667566e-01,-5.237992215411e-02,5.842756408917e-01
1.436715269230e-01,-5.278552085710e-02,5.927480349667e-01
1.473765243307e-01,-5.318034179059e-02,6.009792646953e-01
1.511204499629e-01,-5.356432840331e-02,6.089779014370e-01
1.549028905050e-01,-5.393742751374e-02,6.167521058829e-01
1.587234283907e-01,-5.429958936423e-02,6.243096530155e-01
1.625816418479e-01,-5.465076767134e-02,6.316579553421e-01
1.664771049452e-01,-5.499091967232e-02,6.388040845326e-01
1.704093876390e-01,-5.532000616767e-02,6.457547915805e-01
1.743780558211e-01,-5.563799155985e-02,6.525165255987e-01
1.783826713663e-01,-5.594484388805e-02,6.590954513495e-01
1.824227921809e-01,-5.624053485898e-02,6.654974656029e-01
1.864979722519e-01,-5.652503987381e-02,6.717282124076e-01
1.906077616956e-01,-5.679833805107e-02,6.777930973553e-01
1.947517068076e-01,-5.706041224569e-02,6.836973009079e-01
1.989293501129e-01,-5.731124906406e-02,6.894457908574e-01
2.031402304164e-01,-5.755083887526e-02,6.950433339774e-01
2.073838828537e-01,-5.777917581831e-02,7.004945069255e-01
2.116598389426e-01,-5.799625780560e-02,7.058037064465e-01
2.159676266344e-01,-5.820208652254e-02,7.109751589271e-01
2.203067703667e-01,-5.839666742336e-02,7.160129293453e-01
2.246767911153e-01,-5.858000972321e-02,7.209209296565e-01
2.290772064474e-01,-5.875212638653e-02,7.257029266548e-01
2.335075305747e-01,-5.891303411182e-02,7.303625493444e-01
2.379672744070e-01,-5.906275331279e-02,7.349032958547e-01
2.424559456064e-01,-5.920130809603e-02,7.393285399290e-01
2.469730486416e-01,-5.932872623521e-02,7.436415370146e-01
2.515180848424e-01,-5.944503914192e-02,7.478454299824e-01
2.560905524549e-01,-5.955028183315e-02,7.519432544981e-01
2.606899466971e-01,-5.964449289566e-02,7.559379440691e-01
2.653157598140e-01,-5.972771444712e-02,7.598323347872e-01
2.699674811344e-01,-5.979999209428e-02,7.636291697882e-01
2.746445971269e-01,-5.986137488809e-02,7.673311034446e-01
2.793465914564e-01,-5.991191527610e-02,7.709407053100e-01
2.840729450417e-01,-5.995166905199e-02,7.744604638300e-01
2.888231361120e-01,-5.998069530250e-02,7.778927898353e-01
2.935966402653e-01,-5.999905635182e-02,7.812400198296e-01
2.983929305258e-01,-6.000681770352e-02,7.845044190866e-01
3.032114774022e-01,-6.000404798015e-02,7.876881845664e-01
3.080517489460e-01,-5.999081886068e-02,7.907934476640e-01
3.129132108107e-01,-5.996720501577e-02,7.938222767995e-01
3.177953263103e-01,-5.993328404110e-02,7.967766798601e-01
3.226975564787e-01,-5.988913638884e-02,7.996586065031e-01
3.276193601293e-01,-5.983484529739e-02,8.024699503285e-01
3.325601939145e-01,-5.977049671948e-02,8.052125509286e-01
3.375195123861e-01,-5.969617924876e-02,8.078881958233e-01
3.424967680550e-01,-5.961198404513e-02,8.104986222871e-01
3.474914114522e-01,-5.951800475866e-02,8.130455190751e-01
3.525028911889e-01,-5.941433745252e-02,8.155305280536e-01
3.575306540177e-01,-5.930108052489e-02,8.179552457415e-01
3.625741448938e-01,-5.917833462998e-02,8.203212247682e-01
3.676328070358e-01,-5.904620259830e-02,8.226299752525e-01
3.727060819876e-01,-5.890478935638e-02,8.248829661072e-01
3.777934096799e-01,-5.875420184592e-02,8.270816262755e-01
3.828942284921e-01,-5.859454894263e-02,8.292273459010e-01
3.880079753141e-01,-5.842594137484e-02,8.313214774373e-01
3.931340856087e-01,-5.824849164187e-02,8.333653366999e-01
3.982719934737e-01,-5.806231393259e-02,8.353602038644e-01
4.034211317046e-01,-5.786752404392e-02,8.373073244140e-01
4.085809318572e-01,-5.766423929970e-02,8.392079100395e-01
4.137508243100e-01,-5.745257846981e-02,8.410631394950e-01
4.189302383276e-01,-5.723266168981e-02,8.428741594116e-01
4.241186021234e-01,-5.700461038114e-02,8.446420850719e-01
4.293153429226e-01,-5.676854717201e-02,8.463680011479e-01
4.345198870259e-01,-5.652459581908e-02,8.480529624047e-01
4.397316598723e-01,-5.627288113000e-02,8.496979943712e-01
4.449500861030e-01,-5.601352888698e-02,8.513040939811e-01
4.501745896244e-01,-5.574666577143e-02,8.528722301856e-01
4.554045936723e-01,-5.547241928979e-02,8.544033445391e-01
4.606395208751e-01,-5.519091770062e-02,8.558983517603e-01
4.658787933177e-01,-5.490228994305e-02,8.573581402703e-01
4.711218326053e-01,-5.460666556668e-02,8.587835727084e-01
4.763680599273e-01,-5.430417466301e-02,8.601754864278e-01
4.816168961213e-01,-5.399494779841e-02,8.615346939724e-01
4.868677617365e-01,-5.367911594885e-02,8.628619835353e-01
4.921200770984e-01,-5.335681043626e-02,8.641581194014e-01
4.973732623723e-01,-5.302816286679e-02,8.654238423740e-01
5.026267376277e-01,-5.269330507085e-02,8.666598701865e-01
5.078799229016e-01,-5.235236904507e-02,8.678668979015e-01
5.131322382635e-01,-5.200548689629e-02,8.690455982968e-01
5.183831038787e-01,-5.165279078744e-02,8.701966222391e-01
5.236319400727e-01,-5.129441288560e-02,8.713205990475e-01
5.288781673947e-01,-5.093048531203e-02,8.724181368464e-01
5.341212066823e-01,-5.056114009442e-02,8.734898229090e-01
5.393604791249e-01,-5.018650912119e-02,8.745362239915e-01
5.445954063277e-01,-4.980672409802e-02,8.755578866593e-01
5.498254103756e-01,-4.942191650658e-02,8.765553376055e-01
5.550499138970e-01,-4.903221756541e-02,8.775290839618e-01
5.602683401277e-01,-4.863775819305e-02,8.784796136035e-01
5.654801129741e-01,-4.823866897338e-02,8.794073954470e-01
5.706846570774e-01,-4.783508012319e-02,8.803128797422e-01
5.758813978766e-01,-4.742712146195e-02,8.811964983597e-01
5.810697616724e-01,-4.701492238377e-02,8.820586650714e-01
5.862491756900e-01,-4.659861183162e-02,8.828997758283e-01
5.914190681428e-01,-4.617831827366e-02,8.837202090320e-01
5.965788682954e-01,-4.575416968177e-02,8.845203258024e-01
6.017280065263e-01,-4.532629351218e-02,8.853004702420e-01
6.068659143913e-01,-4.489481668825e-02,8.860609696955e-01
6.119920246859e-01,-4.445986558529e-02,8.868021350058e-01
6.171057715079e-01,-4.402156601740e-02,8.875242607670e-01
6.222065903201e-01,-4.358004322634e-02,8.882276255733e-01
6.272939180124e-01,-4.313542187233e-02,8.889124922648e-01
6.323671929643e-01,-4.268782602678e-02,8.895791081704e-01
6.374258551062e-01,-4.223737916682e-02,8.902277053470e-01
6.424693459823e-01,-4.178420417165e-02,8.908585008158e-01
6.474971088111e-01,-4.132842332066e-02,8.914716967951e-01
6.525085885478e-01,-4.087015829320e-02,8.920674809308e-01
6.575032319450e-01,-4.040953016995e-02,8.926460265224e-01
6.624804876139e-01,-3.994665943586e-02,8.932074927470e-01
6.674398060855e-01,-3.948166598459e-02,8.937520248787e-01
6.723806398707e-01,-3.901466912431e-02,8.942797545061e-01
6.773024435213e-01,-3.854578758486e-02,8.947907997442e-01
6.822046736897e-01,-3.807513952622e-02,8.952852654448e-01
6.870867891893e-01,-3.760284254804e-02,8.957632434010e-01
6.919482510540e-01,-3.712901370040e-02,8.962248125491e-01
6.967885225978e-01,-3.665376949554e-02,8.966700391651e-01
7.016070694742e-01,-3.617722592048e-02,8.970989770576e-01
7.064033597347e-01,-3.569949845062e-02,8.975116677547e-01
7.111768638880e-01,-3.522070206397e-02,8.979081406873e-01
7.159270549583e-01,-3.474095125618e-02,8.982884133655e-01
7.206534085436e-01,-3.426036005611e-02,8.986524915502e-01
