x,z,ue
1.099913720649e-02,-1.782591723042e-02,0.000000000000e+00
1.212197208028e-02,-1.866606580589e-02,3.722105731379e-02
1.329866674123e-02,-1.950078806728e-02,8.214895242229e-02
1.452909128697e-02,-2.032999282587e-02,1.244524002618e-01
1.581310988354e-02,-2.115358657971e-02,1.642938185043e-01
1.715058078040e-02,-2.197147360739e-02,2.018306263223e-01
1.854135632610e-02,-2.278355606493e-02,2.372136907766e-01
1.998528298458e-02,-2.358973408560e-02,2.705863473010e-01
2.148220135210e-02,-2.438990588250e-02,3.020838558848e-01
2.303194617483e-02,-2.518396785385e-02,3.318331812862e-01
2.463434636715e-02,-2.597181469081e-02,3.599530088019e-01
2.628922503045e-02,-2.675333948765e-02,3.865539266021e-01
2.799639947275e-02,-2.752843385419e-02,4.117387216031e-01
2.975568122880e-02,-2.829698803030e-02,4.356027486856e-01
3.156687608091e-02,-2.905889100232e-02,4.582343432342e-01
3.342978408040e-02,-2.981403062133e-02,4.797152549133e-01
3.534419956966e-02,-3.056229372292e-02,5.001210867378e-01
3.730991120486e-02,-3.130356624853e-02,5.195217281873e-01
3.932670197928e-02,-3.203773336804e-02,5.379817746688e-01
4.139434924727e-02,-3.276467960350e-02,5.555609282914e-01
4.351262474883e-02,-3.348428895384e-02,5.723143768880e-01
4.568129463478e-02,-3.419644502043e-02,5.882931496604e-01
4.790011949264e-02,-3.490103113320e-02,6.035444488588e-01
5.016885437299e-02,-3.559793047735e-02,6.181119576391e-01
5.248724881656e-02,-3.628702622032e-02,6.320361247407e-01
5.485504688184e-02,-3.696820163889e-02,6.453544269608e-01
5.727198717339e-02,-3.764134024636e-02,6.581016106034e-01
5.973780287065e-02,-3.830632591948e-02,6.703099131966e-01
6.225222175740e-02,-3.896304302504e-02,6.820092668173e-01
6.481496625182e-02,-3.961137654607e-02,6.932274843647e-01
6.742575343717e-02,-4.025121220721e-02,7.039904300920e-01
7.008429509294e-02,-4.088243659947e-02,7.143221756544e-01
7.279029772676e-02,-4.150493730383e-02,7.242451428646e-01
7.554346260672e-02,-4.211860301382e-02,7.337802342750e-01
7.834348579443e-02,-4.272332365683e-02,7.429469526295e-01
8.119005817848e-02,-4.331899051391e-02,7.517635101498e-01
8.408286550865e-02,-4.390549633808e-02,7.602469285460e-01
8.702158843056e-02,-4.448273547089e-02,7.684131305702e-01
9.000590252093e-02,-4.505060395707e-02,7.762770238601e-01
9.303547832338e-02,-4.560899965728e-02,7.838525777583e-01
9.610998138484e-02,-4.615782235861e-02,7.911528937300e-01
9.922907229245e-02,-4.669697388296e-02,7.981902699474e-01
1.023924067110e-01,-4.722635819286e-02,8.049762605585e-01
1.055996354210e-01,-4.774588149492e-02,8.115217301091e-01
1.088504043573e-01,-4.825545234056e-02,8.178369035454e-01
1.121443546478e-01,-4.875498172406e-02,8.239314121848e-01
1.154811226536e-01,-4.924438317767e-02,8.298143360065e-01
1.188603400090e-01,-4.972357286384e-02,8.354942425814e-01
1.222816336616e-01,-5.019246966435e-02,8.409792229327e-01
1.257446259144e-01,-5.065099526627e-02,8.462769245878e-01
1.292489344669e-01,-5.109907424472e-02,8.513945820636e-01
1.327941724574e-01,-5.153663414221e-02,8.563390450011e-01
1.363799485058e-01,-5.196360554472e-02,8.611168041472e-01
1.400058667566e-01,-5.237992215411e-02,8.657340153625e-01
1.436715269230e-01,-5.278552085710e-02,8.701965218206e-01
1.473765243307e-01,-5.318034179059e-02,8.745098745448e-01
1.511204499629e-01,-5.356432840331e-02,8.786793514206e-01
1.549028905050e-01,-5.393742751374e-02,8.827099748050e-01
1.587234283907e-01,-5.429958936423e-02,8.866065278465e-01
