x,z,ue
4.568129463478e-02,-3.419644502043e-02,0.000000000000e+00
4.790011949264e-02,-3.490103113320e-02,3.488567947796e-02
5.016885437299e-02,-3.559793047735e-02,6.127739346700e-02
5.248724881656e-02,-3.628702622032e-02,8.659944914278e-02
5.485504688184e-02,-3.696820163889e-02,1.109106090817e-01
5.727198717339e-02,-3.764134024636e-02,1.342657050198e-01
5.973780287065e-02,-3.830632591948e-02,1.567159208767e-01
6.225222175740e-02,-3.896304302504e-02,1.783090569629e-01
6.481496625182e-02,-3.961137654607e-02,1.990897759457e-01
6.742575343717e-02,-4.025121220721e-02,2.190998313378e-01
7.008429509294e-02,-4.088243659947e-02,2.383782793835e-01
7.279029772676e-02,-4.150493730383e-02,2.569616752882e-01
7.554346260672e-02,-4.211860301382e-02,2.748842547583e-01
7.834348579443e-02,-4.272332365683e-02,2.921781018245e-01
8.119005817848e-02,-4.331899051391e-02,3.088733038952e-01
8.408286550865e-02,-4.390549633808e-02,3.249980949601e-01
8.702158843056e-02,-4.448273547089e-02,3.405789878195e-01
9.000590252093e-02,-4.505060395707e-02,3.556408961671e-01
9.303547832338e-02,-4.560899965728e-02,3.702072473091e-01
9.610998138484e-02,-4.615782235861e-02,3.843000862460e-01
9.922907229245e-02,-4.669697388296e-02,3.979401717977e-01
1.023924067110e-01,-4.722635819286e-02,4.111470654028e-01
1.055996354210e-01,-4.774588149492e-02,4.239392131735e-01
1.088504043573e-01,-4.825545234056e-02,4.363340217470e-01
1.121443546478e-01,-4.875498172406e-02,4.483479284272e-01
1.154811226536e-01,-4.924438317767e-02,4.599964660766e-01
1.188603400090e-01,-4.972357286384e-02,4.712943231753e-01
1.222816336616e-01,-5.019246966435e-02,4.822553994357e-01
1.257446259144e-01,-5.065099526627e-02,4.928928573247e-01
1.292489344669e-01,-5.109907424472e-02,5.032191698199e-01
1.327941724574e-01,-5.153663414221e-02,5.132461646966e-01
1.363799485058e-01,-5.196360554472e-02,5.229850656200e-01
1.400058667566e-01,-5.237992215411e-02,5.324465302913e-01
1.436715269230e-01,-5.278552085710e-02,5.416406858798e-01
1.473765243307e-01,-5.318034179059e-02,5.505771619486e-01
1.511204499629e-01,-5.356432840331e-02,5.592651210700e-01
1.549028905050e-01,-5.393742751374e-02,5.677132873056e-01
1.587234283907e-01,-5.429958936423e-02,5.759299727144e-01
