x,z,ue
3.335794208309e-03,-1.003418629907e-02,0.000000000000e+00
3.969030675387e-03,-1.091949200407e-02,7.345433634867e-02
4.657026981835e-03,-1.180007419704e-02,1.319348705454e-01
5.399707175606e-03,-1.267586616336e-02,1.869145939227e-01
6.196989267772e-03,-1.354679818858e-02,2.384713412633e-01
7.048785241570e-03,-1.441279761948e-02,2.867235968541e-01
7.955001062126e-03,-1.527378892910e-02,3.318182702213e-01
8.915536686829e-03,-1.612969378573e-02,3.739204757169e-01
9.930286076379e-03,-1.698043112578e-02,4.132053089977e-01
1.099913720649e-02,-1.782591723042e-02,4.498514609165e-01
1.212197208028e-02,-1.866606580589e-02,4.840364314952e-01
1.329866674123e-02,-1.950078806728e-02,5.159330806524e-01
1.452909128697e-02,-2.032999282587e-02,5.457072589440e-01
1.581310988354e-02,-2.115358657971e-02,5.735162862034e-01
1.715058078040e-02,-2.197147360739e-02,5.995080786037e-01
1.854135632610e-02,-2.278355606493e-02,6.238207589520e-01
1.998528298458e-02,-2.358973408560e-02,6.465826173199e-01
2.148220135210e-02,-2.438990588250e-02,6.679123176108e-01
2.303194617483e-02,-2.518396785385e-02,6.879192697430e-01
2.463434636715e-02,-2.597181469081e-02,7.067041068267e-01
2.628922503045e-02,-2.675333948765e-02,7.243592224462e-01
2.799639947275e-02,-2.752843385419e-02,7.409693354777e-01
2.975568122880e-02,-2.829698803030e-02,7.566120593540e-01
3.156687608091e-02,-2.905889100232e-02,7.713584598816e-01
3.342978408040e-02,-2.981403062133e-02,7.852735910912e-01
3.534419956966e-02,-3.056229372292e-02,7.984170025667e-01
3.730991120486e-02,-3.130356624853e-02,8.108432145745e-01
3.932670197928e-02,-3.203773336804e-02,8.226021593652e-01
4.139434924727e-02,-3.276467960350e-02,8.337395884509e-01
4.351262474883e-02,-3.348428895384e-02,8.442974466327e-01
4.568129463478e-02,-3.419644502043e-02,8.543142141807e-01
4.790011949264e-02,-3.490103113320e-02,8.638252189596e-01
5.016885437299e-02,-3.559793047735e-02,8.728629204963e-01
5.248724881656e-02,-3.628702622032e-02,8.814571680756e-01
5.485504688184e-02,-3.696820163889e-02,8.896354349459e-01
5.727198717339e-02,-3.764134024636e-02,8.974230306622e-01
5.973780287065e-02,-3.830632591948e-02,9.048432934970e-01
6.225222175740e-02,-3.896304302504e-02,9.119177647351e-01
6.481496625182e-02,-3.961137654607e-02,9.186663465413e-01
6.742575343717e-02,-4.025121220721e-02,9.251074449573e-01
7.008429509294e-02,-4.088243659947e-02,9.312580994565e-01
7.279029772676e-02,-4.150493730383e-02,9.371341003581e-01
7.554346260672e-02,-4.211860301382e-02,9.427500952833e-01
7.834348579443e-02,-4.272332365683e-02,9.481196857256e-01
