x,z,ue
3.156687608091e-02,2.905889100232e-02,0.000000000000e+00
2.975568122880e-02,2.829698803030e-02,4.787396786162e-02
2.799639947275e-02,2.752843385419e-02,8.394031214125e-02
2.628922503045e-02,2.675333948765e-02,1.218504046925e-01
2.463434636715e-02,2.597181469081e-02,1.617257075122e-01
2.303194617483e-02,2.518396785385e-02,2.036955660609e-01
2.148220135210e-02,2.438990588250e-02,2.478972766870e-01
1.998528298458e-02,2.358973408560e-02,2.944759777923e-01
1.854135632610e-02,2.278355606493e-02,3.435842991122e-01
1.715058078040e-02,2.197147360739e-02,3.953816856903e-01
1.581310988354e-02,2.115358657971e-02,4.500332917720e-01
1.452909128697e-02,2.032999282587e-02,5.077083148477e-01
1.329866674123e-02,1.950078806728e-02,5.685776117549e-01
1.212197208028e-02,1.866606580589e-02,6.328104081855e-01
1.099913720649e-02,1.782591723042e-02,7.005698823811e-01
9.930286076379e-03,1.698043112578e-02,7.720073773140e-01
8.915536686829e-03,1.612969378573e-02,8.472549798857e-01
7.955001062126e-03,1.527378892910e-02,9.264162107962e-01
7.048785241570e-03,1.441279761948e-02,1.009554609261e+00
6.196989267772e-03,1.354679818858e-02,1.096680092060e+00
5.399707175606e-03,1.267586616336e-02,1.187733140197e+00
4.657026981835e-03,1.180007419704e-02,1.282567144253e+00
3.969030675387e-03,1.091949200407e-02,1.380929642988e+00
3.335794208309e-03,1.003418629907e-02,1.482443726681e+00
2.757387487379e-03,9.144220740013e-03,1.586591525939e+00
2.233874366392e-03,8.249655875506e-03,1.692702401436e+00
1.765312639106e-03,7.350549096420e-03,1.799949063470e+00
1.351754032867e-03,6.446954591824e-03,1.907355199644e+00
9.932442028933e-04,5.538923309325e-03,2.013818074615e+00
6.898227272398e-04,4.626502919874e-03,2.118148874230e+00
4.415231024266e-04,3.709737787061e-03,2.219132486493e+00
2.483727397412e-04,2.788668940959e-03,2.315607958227e+00
1.103929622128e-04,1.863334056543e-03,2.406574920400e+00
2.759900225813e-05,9.337674367241e-04,2.491362341329e+00
0.000000000000e+00,0.000000000000e+00,2.569811518022e+00
2.759900225813e-05,-9.337674367241e-04,2.641711477858e+00
