profil,vitesse_ms,angle_deg,L_kg,D_kg,L_N,D_N
NACA-0012,14.2,-5,-0.315,-0.04,-3.0890947,-0.392266
NACA-0012,14.2,7.5,1.105,-0.039,10.836348,-0.38245935
NACA-0012,14.2,11.5,0.99,-0.1955,9.7085835,-1.9172001
NACA-0012,14.2,12.5,1.025,-0.21,10.051816,-2.0593965
NACA-0012,14.2,13.5,1.035,-0.219,10.149883,-2.1476563
