profil,vitesse_ms,angle_deg,L_kg,D_kg,L_N,D_N
NACA-0012,11.2,-5,-0.115,-0.026,-1.1277647,-0.2549729
NACA-0012,11.2,7.5,0.745,-0.026,7.3059542,-0.2549729
NACA-0012,11.2,11.5,0.615,-0.1195,6.0310897,-1.1718947
NACA-0012,11.2,12.5,0.645,-0.124,6.3252892,-1.2160246
NACA-0012,11.2,13.5,0.65,-0.1295,6.3743225,-1.2699612
