profil,vitesse_ms,angle_deg,L_kg,D_kg,L_N,D_N
NACA-0012,15,0,0.39,-0.029,3.8245935,-0.28439285
NACA-0012,15,5,0.96,-0.033,9.414384,-0.32361945
NACA-0012,15,10,1.14,-0.21,11.179581,-2.0593965
NACA-0012,15,15,1.09,-0.2835,10.689248,-2.7801853
