profil,vitesse_ms,angle_deg,L_kg,D_kg,L_N,D_N
NACA-0012,14.2,-5,-0.31,-0.04,-3.0400615,-0.392266
NACA-0012,14.2,7.5,1.1,-0.039,10.787315,-0.38245935
NACA-0012,14.2,11.5,0.95,-0.197,9.3163175,-1.93191
NACA-0012,14.2,12.5,1.04,-0.211,10.198916,-2.0692031
NACA-0012,14.2,13.5,1,-0.22,9.80665,-2.157463
