profil,vitesse_ms,angle_deg,L_kg,D_kg,L_N,D_N
NACA-0012,2.1,-5,0.14,0,1.372931,0
NACA-0012,2.1,7.5,0.19,0,1.8632635,0
NACA-0012,2.1,11.5,0.14,-0.003,1.372931,-0.02941995
NACA-0012,2.1,12.5,0.19,-0.003,1.8632635,-0.02941995
NACA-0012,2.1,13.5,0.17,-0.003,1.6671305,-0.02941995
