x,z,ue
2.438872257606e-02,-1.927789658878e-02,0.000000000000e+00
2.280990216980e-02,-1.875779805398e-02,5.033382237143e-02
2.128145988524e-02,-1.822307399466e-02,9.063730530927e-02
1.980361749200e-02,-1.767367497325e-02,1.334424030130e-01
1.837659182272e-02,-1.710955409282e-02,1.789190132400e-01
1.700059470046e-02,-1.653066697241e-02,2.272434070169e-01
1.567583286762e-02,-1.593697172337e-02,2.785962144621e-01
1.440250791659e-02,-1.532842892666e-02,3.331595168095e-01
1.318081622196e-02,-1.470500161111e-02,3.911128104895e-01
1.201094887475e-02,-1.406665523288e-02,4.526275775595e-01
1.089309161843e-02,-1.341335765610e-02,5.178601764647e-01
9.827424787000e-03,-1.274507913468e-02,5.869427696918e-01
8.814123245106e-03,-1.206179229551e-02,6.599720471974e-01
7.853356330406e-03,-1.136347212298e-02,7.369956090307e-01
6.945287798098e-03,-1.065009594491e-02,8.179960646462e-01
6.090075767798e-03,-9.921643419970e-03,9.028732186787e-01
5.287872672790e-03,-9.178096526632e-03,9.914251658645e-01
4.538825211714e-03,-8.419439553626e-03,1.083329714647e+00
3.843074302758e-03,-7.645659092048e-03,1.178128265995e+00
3.200755040395e-03,-6.856744029091e-03,1.275215001280e+00
2.611996654726e-03,-6.052685543442e-03,1.373834825322e+00
2.076922473467e-03,-5.233477102387e-03,1.473093765608e+00
1.595649886614e-03,-4.399114460648e-03,1.571985272572e+00
1.168290313833e-03,-3.549595660963e-03,1.669435136758e+00
7.949491745847e-04,-2.684921036441e-03,1.764367234774e+00
4.757258610253e-04,-1.805093214701e-03,1.855795036949e+00
2.107137136943e-04,-9.101171238062e-04,1.942966412618e+00
0.000000000000e+00,0.000000000000e+00,2.025510771319e+00
-1.555157091781e-04,9.211563438570e-04,2.103032458329e+00
-2.549399365997e-04,1.849244306283e-03,2.174380123917e+00
-2.982036951024e-04,2.784239287829e-03,2.238246016558e+00
-2.852441089802e-04,3.726107430609e-03,2.293915831488e+00
-2.160044321348e-04,4.674805623846e-03,2.341085785536e+00
-9.043406768004e-05,5.630281516521e-03,2.379770074578e+00
9.151141100804e-05,6.592473537106e-03,2.410246412280e+00
3.298702378179e-04,7.561310920377e-03,2.433000181922e+00
6.246744300258e-04,8.536713741263e-03,2.448666189199e+00
9.759497630440e-04,9.518592955700e-03,2.457972279928e+00
1.383715743827e-03,1.050685044846e-02,2.461689101767e+00
1.847985582976e-03,1.150137908787e-02,2.460588820012e+00
2.368766165572e-03,1.250206278749e-02,2.455413890762e+00
2.946058020806e-03,1.350877657443e-02,2.446855590137e+00
3.579855290437e-03,1.452138666463e-02,2.435541082492e+00
4.270145696141e-03,1.553975054462e-02,2.422027368719e+00
5.016910505817e-03,1.656371706000e-02,2.406800377563e+00
5.820124498907e-03,1.759312651041e-02,2.390277615060e+00
6.679755930801e-03,1.862781075088e-02,2.372813053981e+00
7.595766496403e-03,1.966759329962e-02,2.354703243504e+00
8.568111292928e-03,2.071228945193e-02,2.336193898864e+00
9.596738782012e-03,2.176170640035e-02,2.317486467073e+00
1.068159075123e-02,2.281564336079e-02,2.298744350463e+00
1.182260227507e-02,2.387389170457e-02,2.280098607489e+00
1.301970167555e-02,2.493623509626e-02,2.261653047072e+00
1.427281048240e-02,2.600244963721e-02,2.243488697394e+00
1.558184339310e-02,2.707230401462e-02,2.225667670517e+00
1.694670823274e-02,2.814555965598e-02,2.208236467440e+00
1.836730591381e-02,2.922197088885e-02,2.191228779679e+00
1.984353039616e-02,3.030128510570e-02,2.174667847107e+00
2.137526864701e-02,3.138324293381e-02,2.158568430753e+00
2.296240060128e-02,3.246757840993e-02,2.142938455390e+00
2.460479912237e-02,3.355401915965e-02,2.127780371503e+00
2.630232996330e-02,3.464228658135e-02,2.113092280486e+00
2.805485172861e-02,3.573209603437e-02,2.098868861185e+00
2.986221583685e-02,3.682315703154e-02,2.085102130526e+00
3.172426648392e-02,3.791517343561e-02,2.071782066067e+00
3.364084060746e-02,3.900784365963e-02,2.058897113983e+00
3.561176785211e-02,4.010086087090e-02,2.046434602233e+00
3.763687053608e-02,4.119391319855e-02,2.034381075412e+00
3.971596361895e-02,4.228668394436e-02,2.022722565036e+00
4.184885467084e-02,4.337885179673e-02,2.011444806672e+00
4.403534384305e-02,4.447009104764e-02,2.000533413405e+00
4.627522384043e-02,4.556007181239e-02,1.989974013459e+00
4.856827989532e-02,4.664846025181e-02,1.979752358460e+00
5.091428974338e-02,4.773491879706e-02,1.969854407685e+00
5.331302360138e-02,4.881910637641e-02,1.960266392707e+00
5.576424414692e-02,4.990067864424e-02,1.950974866084e+00
5.826770650042e-02,5.097928821166e-02,1.941966737059e+00
6.082315820920e-02,5.205458487888e-02,1.933229296774e+00
6.343033923396e-02,5.312621586899e-02,1.924750234988e+00
6.608898193770e-02,5.419382606287e-02,1.916517649996e+00
6.879881107709e-02,5.525705823527e-02,1.908520053091e+00
7.155954379646e-02,5.631555329162e-02,1.900746368715e+00
7.437088962450e-02,5.736895050555e-02,1.893185931202e+00
7.723255047367e-02,5.841688775678e-02,1.885828478876e+00
8.014422064247e-02,5.945900176932e-02,1.878664146110e+00
8.310558682064e-02,6.049492834969e-02,1.871683453854e+00
8.611632809730e-02,6.152430262505e-02,1.864877299037e+00
8.917611597215e-02,6.254675928092e-02,1.858236943173e+00
9.228461436979e-02,6.356193279841e-02,1.851754000437e+00
9.544147965716e-02,6.456945769080e-02,1.845420425419e+00
9.864636066421e-02,6.556896873909e-02,1.839228500747e+00
