x,z,ue
3.200755040395e-03,-6.856744029091e-03,0.000000000000e+00
3.843074302758e-03,-7.645659092048e-03,5.724567264756e-02
4.538825211714e-03,-8.419439553626e-03,1.195968526126e-01
5.287872672790e-03,-9.178096526632e-03,1.781804536470e-01
6.090075767798e-03,-9.921643419970e-03,2.329727630089e-01
6.945287798098e-03,-1.065009594491e-02,2.840247287798e-01
7.853356330406e-03,-1.136347212298e-02,3.314450065138e-01
8.814123245106e-03,-1.206179229551e-02,3.753842443287e-01
9.827424787000e-03,-1.274507913468e-02,4.160213822745e-01
1.089309161843e-02,-1.341335765610e-02,4.535522852213e-01
1.201094887475e-02,-1.406665523288e-02,4.881807108039e-01
1.318081622196e-02,-1.470500161111e-02,5.201114198826e-01
1.440250791659e-02,-1.532842892666e-02,5.495451388908e-01
1.567583286762e-02,-1.593697172337e-02,5.766750520837e-01
1.700059470046e-02,-1.653066697241e-02,6.016845119306e-01
1.837659182272e-02,-1.710955409282e-02,6.247456886561e-01
1.980361749200e-02,-1.767367497325e-02,6.460189221739e-01
2.128145988524e-02,-1.822307399466e-02,6.656525832291e-01
2.280990216980e-02,-1.875779805398e-02,6.837832909327e-01
2.438872257606e-02,-1.927789658878e-02,7.005363689179e-01
2.601769447145e-02,-1.978342160261e-02,7.160264514608e-01
2.769658643585e-02,-2.027442769121e-02,7.303581743113e-01
2.942516233813e-02,-2.075097206931e-02,7.436269033281e-01
3.120318141390e-02,-2.121311459798e-02,7.559194680865e-01
3.303039834423e-02,-2.166091781254e-02,7.673148782368e-01
3.490656333524e-02,-2.209444695083e-02,7.778850082411e-01
3.683142219852e-02,-2.251376998174e-02,7.876952418376e-01
3.880471643218e-02,-2.291895763404e-02,7.968050716626e-01
4.082618330247e-02,-2.331008342528e-02,8.052686523252e-01
4.289555592580e-02,-2.368722369073e-02,8.131353071707e-01
4.501256335111e-02,-2.405045761220e-02,8.204499902575e-01
4.717693064244e-02,-2.439986724679e-02,8.272537058637e-01
4.938837896158e-02,-2.473553755529e-02,8.335838882997e-01
5.164662565061e-02,-2.505755643020e-02,8.394747450147e-01
5.395138431445e-02,-2.536601472338e-02,8.449575660363e-01
5.630236490293e-02,-2.566100627300e-02,8.500610027192e-01
5.869927379268e-02,-2.594262792993e-02,8.548113186552e-01
6.114181386837e-02,-2.621097958328e-02,8.592326154174e-01
6.362968460341e-02,-2.646616418509e-02,8.633470356250e-01
6.616258213992e-02,-2.670828777406e-02,8.671749456093e-01
6.874019936787e-02,-2.693745949815e-02,8.707350997628e-01
7.136222600322e-02,-2.715379163604e-02,8.740447884588e-01
7.402834866514e-02,-2.735739961730e-02,8.771199712463e-01
7.673825095192e-02,-2.754840204115e-02,8.799753968541e-01
7.949161351581e-02,-2.772692069374e-02,8.826247113804e-01
8.228811413636e-02,-2.789308056388e-02,8.850805559021e-01
8.512742779239e-02,-2.804700985706e-02,8.873546546053e-01
8.800922673245e-02,-2.818884000768e-02,8.894578944241e-01
9.093318054363e-02,-2.831870568939e-02,8.914003970669e-01
9.389895621865e-02,-2.843674482358e-02,8.931915842152e-01
9.690621822121e-02,-2.854309858562e-02,8.948402365963e-01
9.995462854946e-02,-2.863791140913e-02,8.963545475535e-01
1.030438467975e-01,-2.872133098788e-02,8.977421716739e-01
1.061735302151e-01,-2.879350827544e-02,8.990102689688e-01
1.093433337649e-01,-2.885459748243e-02,9.001655450538e-01
1.125529101779e-01,-2.890475607121e-02,9.012142877237e-01
1.158019100067e-01,-2.894414474808e-02,9.021624002787e-01
1.190899816765e-01,-2.897292745281e-02,9.030154319188e-01
1.224167715335e-01,-2.899127134545e-02,9.037786054896e-01
