x,z,ue
4.184885467084e-02,4.337885179673e-02,0.000000000000e+00
3.971596361895e-02,4.228668394436e-02,3.611944312021e-02
3.763687053608e-02,4.119391319855e-02,6.873803433720e-02
3.561176785211e-02,4.010086087090e-02,1.026818758579e-01
3.364084060746e-02,3.900784365963e-02,1.380312332014e-01
3.172426648392e-02,3.791517343561e-02,1.748722172639e-01
2.986221583685e-02,3.682315703154e-02,2.132971785382e-01
2.805485172861e-02,3.573209603437e-02,2.534051053318e-01
2.630232996330e-02,3.464228658135e-02,2.953020170787e-01
2.460479912237e-02,3.355401915965e-02,3.391013403833e-01
2.296240060128e-02,3.246757840993e-02,3.849242509274e-01
2.137526864701e-02,3.138324293381e-02,4.328999585744e-01
1.984353039616e-02,3.030128510570e-02,4.831659055580e-01
1.836730591381e-02,2.922197088885e-02,5.358678381792e-01
1.694670823274e-02,2.814555965598e-02,5.911597004879e-01
1.558184339310e-02,2.707230401462e-02,6.492032834995e-01
1.427281048240e-02,2.600244963721e-02,7.101675450610e-01
1.301970167555e-02,2.493623509626e-02,7.742274930467e-01
1.182260227507e-02,2.387389170457e-02,8.415624977730e-01
1.068159075123e-02,2.281564336079e-02,9.123538683308e-01
9.596738782012e-03,2.176170640035e-02,9.867814924740e-01
8.568111292928e-03,2.071228945193e-02,1.065019302319e+00
7.595766496403e-03,1.966759329962e-02,1.147229291539e+00
6.679755930801e-03,1.862781075088e-02,1.233553779538e+00
5.820124498907e-03,1.759312651041e-02,1.324105603387e+00
5.016910505817e-03,1.656371706000e-02,1.418955932788e+00
4.270145696141e-03,1.553975054462e-02,1.518119466768e+00
3.579855290437e-03,1.452138666463e-02,1.621536909283e+00
2.946058020806e-03,1.350877657443e-02,1.729054866243e+00
2.368766165572e-03,1.250206278749e-02,1.840403692514e+00
1.847985582976e-03,1.150137908787e-02,1.955174371752e+00
1.383715743827e-03,1.050685044846e-02,2.072796241303e+00
9.759497630440e-04,9.518592955700e-03,2.192518243318e+00
6.246744300258e-04,8.536713741263e-03,2.313397289265e+00
3.298702378179e-04,7.561310920377e-03,2.434298079296e+00
9.151141100804e-05,6.592473537106e-03,2.553909052046e+00
-9.043406768004e-05,5.630281516521e-03,2.670778765582e+00
-2.160044321348e-04,4.674805623846e-03,2.783375767947e+00
-2.852441089802e-04,3.726107430609e-03,2.890173180384e+00
-2.982036951024e-04,2.784239287829e-03,2.989758191960e+00
-2.549399365997e-04,1.849244306283e-03,3.080971677585e+00
-1.555157091781e-04,9.211563438570e-04,3.163125381623e+00
0.000000000000e+00,0.000000000000e+00,3.236251205563e+00
2.107137136943e-04,-9.101171238062e-04,3.300319199613e+00
4.757258610253e-04,-1.805093214701e-03,3.354121261617e+00
7.949491745847e-04,-2.684921036441e-03,3.396277190643e+00
1.168290313833e-03,-3.549595660963e-03,3.426294384396e+00
1.595649886614e-03,-4.399114460648e-03,3.444279768121e+00
2.076922473467e-03,-5.233477102387e-03,3.450764160358e+00
2.611996654726e-03,-6.052685543442e-03,3.446594604389e+00
3.200755040395e-03,-6.856744029091e-03,3.432836585358e+00
3.843074302758e-03,-7.645659092048e-03,3.410683223727e+00
4.538825211714e-03,-8.419439553626e-03,3.381375611409e+00
5.287872672790e-03,-9.178096526632e-03,3.346138045840e+00
6.090075767798e-03,-9.921643419970e-03,3.306129777665e+00
6.945287798098e-03,-1.065009594491e-02,3.262412760051e+00
7.853356330406e-03,-1.136347212298e-02,3.215933384731e+00
8.814123245106e-03,-1.206179229551e-02,3.167515423119e+00
9.827424787000e-03,-1.274507913468e-02,3.117861234859e+00
1.089309161843e-02,-1.341335765610e-02,3.067558555525e+00
1.201094887475e-02,-1.406665523288e-02,3.017090633777e+00
1.318081622196e-02,-1.470500161111e-02,2.966848008357e+00
1.440250791659e-02,-1.532842892666e-02,2.917140704705e+00
1.567583286762e-02,-1.593697172337e-02,2.868210043485e+00
1.700059470046e-02,-1.653066697241e-02,2.820239574816e+00
1.837659182272e-02,-1.710955409282e-02,2.773364886915e+00
1.980361749200e-02,-1.767367497325e-02,2.727682199537e+00
2.128145988524e-02,-1.822307399466e-02,2.683255756904e+00
2.280990216980e-02,-1.875779805398e-02,2.640124096845e+00
2.438872257606e-02,-1.927789658878e-02,2.598305305290e+00
2.601769447145e-02,-1.978342160261e-02,2.557801377888e+00
2.769658643585e-02,-2.027442769121e-02,2.518601810764e+00
2.942516233813e-02,-2.075097206931e-02,2.480686535381e+00
3.120318141390e-02,-2.121311459798e-02,2.444028301633e+00
3.303039834423e-02,-2.166091781254e-02,2.408594600960e+00
3.490656333524e-02,-2.209444695083e-02,2.374349208822e+00
3.683142219852e-02,-2.251376998174e-02,2.341253414090e+00
3.880471643218e-02,-2.291895763404e-02,2.309266992257e+00
4.082618330247e-02,-2.331008342528e-02,2.278348969961e+00
4.289555592580e-02,-2.368722369073e-02,2.248458220199e+00
4.501256335111e-02,-2.405045761220e-02,2.219553920703e+00
4.717693064244e-02,-2.439986724679e-02,2.191595902109e+00
4.938837896158e-02,-2.473553755529e-02,2.164544907712e+00
5.164662565061e-02,-2.505755643020e-02,2.138362782575e+00
5.395138431445e-02,-2.536601472338e-02,2.113012606410e+00
5.630236490293e-02,-2.566100627300e-02,2.088458781954e+00
5.869927379268e-02,-2.594262792993e-02,2.064667088307e+00
6.114181386837e-02,-2.621097958328e-02,2.041604706878e+00
6.362968460341e-02,-2.646616418509e-02,2.019240226107e+00
6.616258213992e-02,-2.670828777406e-02,1.997543629906e+00
6.874019936787e-02,-2.693745949815e-02,1.976486273798e+00
