x,z,ue
4.757258610253e-04,-1.805093214701e-03,0.000000000000e+00
7.949491745847e-04,-2.684921036441e-03,8.076689590256e-02
1.168290313833e-03,-3.549595660963e-03,1.537951031862e-01
1.595649886614e-03,-4.399114460648e-03,2.240949299878e-01
2.076922473467e-03,-5.233477102387e-03,2.911553426410e-01
2.611996654726e-03,-6.052685543442e-03,3.545815633360e-01
3.200755040395e-03,-6.856744029091e-03,4.141025246463e-01
3.843074302758e-03,-7.645659092048e-03,4.695672334478e-01
4.538825211714e-03,-8.419439553626e-03,5.209330066182e-01
5.287872672790e-03,-9.178096526632e-03,5.682487211095e-01
6.090075767798e-03,-9.921643419970e-03,6.116359198884e-01
6.945287798098e-03,-1.065009594491e-02,6.512700090127e-01
7.853356330406e-03,-1.136347212298e-02,6.873630677742e-01
8.814123245106e-03,-1.206179229551e-02,7.201491274863e-01
9.827424787000e-03,-1.274507913468e-02,7.498722418940e-01
1.089309161843e-02,-1.341335765610e-02,7.767773003106e-01
1.201094887475e-02,-1.406665523288e-02,8.011033108518e-01
1.318081622196e-02,-1.470500161111e-02,8.230787739554e-01
1.440250791659e-02,-1.532842892666e-02,8.429187400340e-01
1.567583286762e-02,-1.593697172337e-02,8.608231681579e-01
1.700059470046e-02,-1.653066697241e-02,8.769762511876e-01
1.837659182272e-02,-1.710955409282e-02,8.915464305225e-01
1.980361749200e-02,-1.767367497325e-02,9.046868807360e-01
2.128145988524e-02,-1.822307399466e-02,9.165362955975e-01
2.280990216980e-02,-1.875779805398e-02,9.272198501903e-01
2.438872257606e-02,-1.927789658878e-02,9.368502487124e-01
2.601769447145e-02,-1.978342160261e-02,9.455287947665e-01
2.769658643585e-02,-2.027442769121e-02,9.533464416058e-01
2.942516233813e-02,-2.075097206931e-02,9.603847951106e-01
3.120318141390e-02,-2.121311459798e-02,9.667170533487e-01
3.303039834423e-02,-2.166091781254e-02,9.724088744068e-01
3.490656333524e-02,-2.209444695083e-02,9.775191695737e-01
3.683142219852e-02,-2.251376998174e-02,9.821008225471e-01
