x,z,ue
2.438872257606e-02,-1.927789658878e-02,0.000000000000e+00
2.601769447145e-02,-1.978342160261e-02,2.340863921145e-02
2.769658643585e-02,-2.027442769121e-02,5.714619453388e-02
2.942516233813e-02,-2.075097206931e-02,8.897879936312e-02
3.120318141390e-02,-2.121311459798e-02,1.190334772998e-01
3.303039834423e-02,-2.166091781254e-02,1.474286506563e-01
3.490656333524e-02,-2.209444695083e-02,1.742744953861e-01
3.683142219852e-02,-2.251376998174e-02,1.996733569737e-01
3.880471643218e-02,-2.291895763404e-02,2.237202001907e-01
4.082618330247e-02,-2.331008342528e-02,2.465030729355e-01
4.289555592580e-02,-2.368722369073e-02,2.681035699877e-01
4.501256335111e-02,-2.405045761220e-02,2.885972867779e-01
4.717693064244e-02,-2.439986724679e-02,3.080542564936e-01
4.938837896158e-02,-2.473553755529e-02,3.265393662390e-01
5.164662565061e-02,-2.505755643020e-02,3.441127497410e-01
5.395138431445e-02,-2.536601472338e-02,3.608301553819e-01
5.630236490293e-02,-2.566100627300e-02,3.767432892625e-01
5.869927379268e-02,-2.594262792993e-02,3.919001336478e-01
6.114181386837e-02,-2.621097958328e-02,4.063452415865e-01
6.362968460341e-02,-2.646616418509e-02,4.201200087847e-01
6.616258213992e-02,-2.670828777406e-02,4.332629239835e-01
6.874019936787e-02,-2.693745949815e-02,4.458097991865e-01
7.136222600322e-02,-2.715379163604e-02,4.577939811105e-01
7.402834866514e-02,-2.735739961730e-02,4.692465452273e-01
7.673825095192e-02,-2.754840204115e-02,4.801964737226e-01
7.949161351581e-02,-2.772692069374e-02,4.906708186457e-01
8.228811413636e-02,-2.789308056388e-02,5.006948514522e-01
8.512742779239e-02,-2.804700985706e-02,5.102922000686e-01
8.800922673245e-02,-2.818884000768e-02,5.194849745312e-01
9.093318054363e-02,-2.831870568939e-02,5.282938821727e-01
9.389895621865e-02,-2.843674482358e-02,5.367383332571e-01
9.690621822121e-02,-2.854309858562e-02,5.448365378882e-01
9.995462854946e-02,-2.863791140913e-02,5.526055949505e-01
1.030438467975e-01,-2.872133098788e-02,5.600615737769e-01
1.061735302151e-01,-2.879350827544e-02,5.672195891763e-01
1.093433337649e-01,-2.885459748243e-02,5.740938703988e-01
1.125529101779e-01,-2.890475607121e-02,5.806978245674e-01
1.158019100067e-01,-2.894414474808e-02,5.870440950546e-01
1.190899816765e-01,-2.897292745281e-02,5.931446152414e-01
1.224167715335e-01,-2.899127134545e-02,5.990106580565e-01
1.257819238917e-01,-2.899934679038e-02,6.046528816579e-01
1.291850810765e-01,-2.899732733747e-02,6.100813715853e-01
1.326258834665e-01,-2.898538970040e-02,6.153056796837e-01
1.361039695329e-01,-2.896371373193e-02,6.203348600700e-01
1.396189758763e-01,-2.893248239623e-02,6.251775023926e-01
1.431705372607e-01,-2.889188173804e-02,6.298417626075e-01
1.467582866459e-01,-2.884210084882e-02,6.343353914796e-01
1.503818552168e-01,-2.878333182961e-02,6.386657609954e-01
1.540408724105e-01,-2.871576975083e-02,6.428398888590e-01
1.577349659406e-01,-2.863961260867e-02,6.468644612280e-01
1.614637618197e-01,-2.855506127838e-02,6.507458538321e-01
1.652268843791e-01,-2.846231946415e-02,6.544901516055e-01
1.690239562859e-01,-2.836159364572e-02,6.581031669519e-01
1.728545985581e-01,-2.825309302163e-02,6.615904567533e-01
1.767184305774e-01,-2.813702944919e-02,6.649573382215e-01
1.806150700991e-01,-2.801361738100e-02,6.682089036859e-01
1.845441332605e-01,-2.788307379821e-02,6.713500344026e-01
1.885052345866e-01,-2.774561814038e-02,6.743854134622e-01
1.924979869939e-01,-2.760147223199e-02,6.773195378704e-01
1.965220017915e-01,-2.745086020567e-02,6.801567298669e-01
2.005768886812e-01,-2.729400842205e-02,6.829011475450e-01
2.046622557546e-01,-2.713114538642e-02,6.855567948313e-01
2.087777094888e-01,-2.696250166203e-02,6.881275308772e-01
2.129228547402e-01,-2.678830978022e-02,6.906170789158e-01
2.170972947359e-01,-2.660880414739e-02,6.930290346292e-01
2.213006310649e-01,-2.642422094874e-02,6.953668740747e-01
2.255324636658e-01,-2.623479804903e-02,6.976339612111e-01
2.297923908141e-01,-2.604077489023e-02,6.998335550686e-01
2.340800091083e-01,-2.584239238621e-02,7.019688166024e-01
2.383949134534e-01,-2.563989281454e-02,7.040428152715e-01
2.427366970445e-01,-2.543351970542e-02,7.060585353820e-01
2.471049513481e-01,-2.522351772787e-02,7.080188822365e-01
2.514992660833e-01,-2.501013257322e-02,7.099266881326e-01
2.559192292013e-01,-2.479361083603e-02,7.117847182534e-01
2.603644268642e-01,-2.457419989243e-02,7.135956764996e-01
2.648344434234e-01,-2.435214777614e-02,7.153622113133e-01
2.693288613966e-01,-2.412770305209e-02,7.170869215525e-01
2.738472614451e-01,-2.390111468789e-02,7.187723624817e-01
2.783892223501e-01,-2.367263192317e-02,7.204210519527e-01
2.829543209883e-01,-2.344250413693e-02,7.220354768657e-01
2.875421323085e-01,-2.321098071300e-02,7.236181000159e-01
2.921522293064e-01,-2.297831090380e-02,7.251713674518e-01
2.967841830009e-01,-2.274474369241e-02,7.266977165049e-01
3.014375624093e-01,-2.251052765317e-02,7.281995846838e-01
3.061119345235e-01,-2.227591081094e-02,7.296794196812e-01
3.108068642860e-01,-2.204114049905e-02,7.311396908095e-01
3.155219145660e-01,-2.180646321626e-02,7.325829022762e-01
3.202566461371e-01,-2.157212448263e-02,7.340116088384e-01
3.250106176545e-01,-2.133836869476e-02,7.354284345618e-01
3.297833856330e-01,-2.110543898018e-02,7.368360956655e-01
3.345745044264e-01,-2.087357705136e-02,7.382374288153e-01
3.393835262072e-01,-2.064302305929e-02,7.396354267862e-01
3.442100009473e-01,-2.041401544691e-02,7.410332842695e-01
3.490534764002e-01,-2.018679080239e-02,7.424344579313e-01
3.539134980836e-01,-1.996158371263e-02,7.438427469741e-01
3.587896092641e-01,-1.973862661692e-02,7.452624040375e-01
3.636813509422e-01,-1.951814966105e-02,7.466982924919e-01
3.685882618396e-01,-1.930038055206e-02,7.481561175001e-01
3.735098783874e-01,-1.908554441358e-02,7.496427799466e-01
3.784457347158e-01,-1.887386364223e-02,7.511669467154e-01
3.833953626459e-01,-1.866555776496e-02,7.527400285425e-01
3.883582916825e-01,-1.846084329766e-02,7.543780086377e-01
3.933340490089e-01,-1.825993360509e-02,7.561079072604e-01
3.983221594837e-01,-1.806303876243e-02,7.579188741185e-01
4.033771378460e-01,-1.786880778096e-02,7.601453444841e-01
4.084709736331e-01,-1.767231583841e-02,7.625661619992e-01
4.135752650602e-01,-1.747331970208e-02,7.646289827967e-01
4.186894786966e-01,-1.727197239049e-02,7.664461773190e-01
4.238130795079e-01,-1.706842574146e-02,7.681232549300e-01
4.289455308970e-01,-1.686283031416e-02,7.696978404879e-01
4.340862947472e-01,-1.665533529286e-02,7.711906532024e-01
4.392348314655e-01,-1.644608839262e-02,7.726150330247e-01
4.443906000265e-01,-1.623523576705e-02,7.739803835883e-01
4.495530580182e-01,-1.602292191808e-02,7.752937487709e-01
4.547216616881e-01,-1.580928960809e-02,7.765606416596e-01
4.598958659900e-01,-1.559447977429e-02,7.777855231861e-01
4.650751246323e-01,-1.537863144553e-02,7.789720980841e-01
4.702588901266e-01,-1.516188166167e-02,7.801235078051e-01
4.754466138379e-01,-1.494436539554e-02,7.812424616787e-01
4.806377460344e-01,-1.472621547759e-02,7.823313292238e-01
4.858317359399e-01,-1.450756252326e-02,7.833922070271e-01
4.910280317854e-01,-1.428853486331e-02,7.844269684074e-01
4.962260808623e-01,-1.406925847697e-02,7.854373010919e-01
5.014253295766e-01,-1.384985692808e-02,7.864247363332e-01
5.066252235032e-01,-1.363045130434e-02,7.873906717831e-01
5.118252074415e-01,-1.341116015956e-02,7.883363897231e-01
5.170247254715e-01,-1.319209945914e-02,7.892630717826e-01
5.222232210106e-01,-1.297338252870e-02,7.901718109583e-01
5.274201368715e-01,-1.275512000595e-02,7.910636215327e-01
5.326149153198e-01,-1.253741979584e-02,7.919394473361e-01
5.378069981335e-01,-1.232038702902e-02,7.928001686863e-01
5.429958266619e-01,-1.210412402357e-02,7.936466082648e-01
5.481808418862e-01,-1.188873025017e-02,7.944795361281e-01
5.533614844798e-01,-1.167430230053e-02,7.952996740087e-01
5.585371948695e-01,-1.146093385928e-02,7.961076990316e-01
5.637074132975e-01,-1.124871567914e-02,7.969042469421e-01
5.688715798830e-01,-1.103773555958e-02,7.976899149270e-01
5.740291346854e-01,-1.082807832874e-02,7.984652640909e-01
5.791795177672e-01,-1.061982582879e-02,7.992308216429e-01
5.843221692573e-01,-1.041305690458e-02,7.999870828340e-01
5.894565294149e-01,-1.020784739565e-02,8.007345126842e-01
5.945820386941e-01,-1.000427013153e-02,8.014735475268e-01
5.996981378078e-01,-9.802394930281e-03,8.022045963955e-01
6.048042677932e-01,-9.602288600320e-03,8.029280422763e-01
6.098998700763e-01,-9.404014945405e-03,8.036442432397e-01
6.149843865377e-01,-9.207634772783e-03,8.043535334708e-01
6.200572595780e-01,-9.013205904448e-03,8.050562242077e-01
6.251179321836e-01,-8.820783191441e-03,8.057526046013e-01
6.301658479927e-01,-8.630418531160e-03,8.064429425035e-01
6.352004513615e-01,-8.442160887595e-03,8.071274851942e-01
