x,z,ue
1.595649886614e-03,-4.399114460648e-03,0.000000000000e+00
1.168290313833e-03,-3.549595660963e-03,7.467500696229e-02
7.949491745847e-04,-2.684921036441e-03,1.505279782435e-01
4.757258610253e-04,-1.805093214701e-03,2.277995041884e-01
2.107137136943e-04,-9.101171238062e-04,3.058074771491e-01
0.000000000000e+00,0.000000000000e+00,3.838535648966e-01
-1.555157091781e-04,9.211563438570e-04,4.612767387032e-01
-2.549399365997e-04,1.849244306283e-03,5.372634415462e-01
-2.982036951024e-04,2.784239287829e-03,6.109105938803e-01
-2.852441089802e-04,3.726107430609e-03,6.815001951733e-01
-2.160044321348e-04,4.674805623846e-03,7.484509703672e-01
-9.043406768004e-05,5.630281516521e-03,8.113229091447e-01
9.151141100804e-05,6.592473537106e-03,8.698236968857e-01
3.298702378179e-04,7.561310920377e-03,9.238045839971e-01
6.246744300258e-04,8.536713741263e-03,9.732466466588e-01
9.759497630440e-04,9.518592955700e-03,1.018240479888e+00
1.383715743827e-03,1.050685044846e-02,1.058962700635e+00
1.847985582976e-03,1.150137908787e-02,1.095652197266e+00
2.368766165572e-03,1.250206278749e-02,1.128588265478e+00
2.946058020806e-03,1.350877657443e-02,1.158071909220e+00
3.579855290437e-03,1.452138666463e-02,1.184410839305e+00
4.270145696141e-03,1.553975054462e-02,1.207908153617e+00
5.016910505817e-03,1.656371706000e-02,1.228854339704e+00
5.820124498907e-03,1.759312651041e-02,1.247522070110e+00
6.679755930801e-03,1.862781075088e-02,1.264163214817e+00
7.595766496403e-03,1.966759329962e-02,1.279007526979e+00
8.568111292928e-03,2.071228945193e-02,1.292262530396e+00
9.596738782012e-03,2.176170640035e-02,1.304114224092e+00
1.068159075123e-02,2.281564336079e-02,1.314728304909e+00
1.182260227507e-02,2.387389170457e-02,1.324251684986e+00
1.301970167555e-02,2.493623509626e-02,1.332814143993e+00
1.427281048240e-02,2.600244963721e-02,1.340530005825e+00
1.558184339310e-02,2.707230401462e-02,1.347499767302e+00
1.694670823274e-02,2.814555965598e-02,1.353811634352e+00
1.836730591381e-02,2.922197088885e-02,1.359542940992e+00
1.984353039616e-02,3.030128510570e-02,1.364761440224e+00
2.137526864701e-02,3.138324293381e-02,1.369526465093e+00
2.296240060128e-02,3.246757840993e-02,1.373889964045e+00
2.460479912237e-02,3.355401915965e-02,1.377897418168e+00
2.630232996330e-02,3.464228658135e-02,1.381588649776e+00
2.805485172861e-02,3.573209603437e-02,1.384998532563e+00
2.986221583685e-02,3.682315703154e-02,1.388157613559e+00
3.172426648392e-02,3.791517343561e-02,1.391092656758e+00
3.364084060746e-02,3.900784365963e-02,1.393827117617e+00
3.561176785211e-02,4.010086087090e-02,1.396381556834e+00
3.763687053608e-02,4.119391319855e-02,1.398774001000e+00
3.971596361895e-02,4.228668394436e-02,1.401020256890e+00
4.184885467084e-02,4.337885179673e-02,1.403134185371e+00
4.403534384305e-02,4.447009104764e-02,1.405127940196e+00
4.627522384043e-02,4.556007181239e-02,1.407012176291e+00
4.856827989532e-02,4.664846025181e-02,1.408796231533e+00
5.091428974338e-02,4.773491879706e-02,1.410488285530e+00
5.331302360138e-02,4.881910637641e-02,1.412095498415e+00
5.576424414692e-02,4.990067864424e-02,1.413624132294e+00
5.826770650042e-02,5.097928821166e-02,1.415079657612e+00
6.082315820920e-02,5.205458487888e-02,1.416466846406e+00
