x,z,ue
5.820124498907e-03,1.759312651041e-02,0.000000000000e+00
6.679755930801e-03,1.862781075088e-02,5.585439188460e-02
7.595766496403e-03,1.966759329962e-02,1.057481828315e-01
8.568111292928e-03,2.071228945193e-02,1.528046609039e-01
9.596738782012e-03,2.176170640035e-02,1.971902036696e-01
1.068159075123e-02,2.281564336079e-02,2.390702250976e-01
1.182260227507e-02,2.387389170457e-02,2.786061874577e-01
1.301970167555e-02,2.493623509626e-02,3.159535396173e-01
1.427281048240e-02,2.600244963721e-02,3.512603755610e-01
1.558184339310e-02,2.707230401462e-02,3.846666414269e-01
1.694670823274e-02,2.814555965598e-02,4.163037517385e-01
1.836730591381e-02,2.922197088885e-02,4.462945041268e-01
1.984353039616e-02,3.030128510570e-02,4.747532061281e-01
2.137526864701e-02,3.138324293381e-02,5.017859476502e-01
2.296240060128e-02,3.246757840993e-02,5.274909688350e-01
2.460479912237e-02,3.355401915965e-02,5.519590858130e-01
2.630232996330e-02,3.464228658135e-02,5.752741468214e-01
2.805485172861e-02,3.573209603437e-02,5.975134988364e-01
2.986221583685e-02,3.682315703154e-02,6.187484507316e-01
3.172426648392e-02,3.791517343561e-02,6.390447233869e-01
3.364084060746e-02,3.900784365963e-02,6.584628804669e-01
3.561176785211e-02,4.010086087090e-02,6.770587360151e-01
3.763687053608e-02,4.119391319855e-02,6.948837367746e-01
3.971596361895e-02,4.228668394436e-02,7.119853184110e-01
4.184885467084e-02,4.337885179673e-02,7.284072357006e-01
4.403534384305e-02,4.447009104764e-02,7.441898673493e-01
4.627522384043e-02,4.556007181239e-02,7.593704965085e-01
4.856827989532e-02,4.664846025181e-02,7.739835682967e-01
5.091428974338e-02,4.773491879706e-02,7.880609257690e-01
5.331302360138e-02,4.881910637641e-02,8.016320258372e-01
5.576424414692e-02,4.990067864424e-02,8.147241366379e-01
5.826770650042e-02,5.097928821166e-02,8.273625178140e-01
6.082315820920e-02,5.205458487888e-02,8.395705851126e-01
6.343033923396e-02,5.312621586899e-02,8.513700606257e-01
6.608898193770e-02,5.419382606287e-02,8.627811099152e-01
6.879881107709e-02,5.525705823527e-02,8.738224671770e-01
7.155954379646e-02,5.631555329162e-02,8.845115495094e-01
7.437088962450e-02,5.736895050555e-02,8.948645612649e-01
7.723255047367e-02,5.841688775678e-02,9.048965893832e-01
8.014422064247e-02,5.945900176932e-02,9.146216905231e-01
8.310558682064e-02,6.049492834969e-02,9.240529707403e-01
8.611632809730e-02,6.152430262505e-02,9.332026583888e-01
8.917611597215e-02,6.254675928092e-02,9.420821708615e-01
9.228461436979e-02,6.356193279841e-02,9.507021757291e-01
9.544147965716e-02,6.456945769080e-02,9.590726467825e-01
9.864636066421e-02,6.556896873909e-02,9.672029154386e-01
1.018988987078e-01,6.656010122661e-02,9.751017179233e-01
1.051987276191e-01,6.754249117224e-02,9.827772386078e-01
1.085454737738e-01,6.851577556223e-02,9.902371498386e-01
1.119387561262e-01,6.947959258044e-02,9.974886485692e-01
1.153781862468e-01,7.043358183664e-02,1.004538490071e+00
1.188633683624e-01,7.137738459300e-02,1.011393018977e+00
1.223938994010e-01,7.231064398829e-02,1.018058197889e+00
1.259693690386e-01,7.323300525987e-02,1.024539633744e+00
1.295893597508e-01,7.414411596313e-02,1.030842602150e+00
1.332534468672e-01,7.504362618832e-02,1.036972069836e+00
1.369611986291e-01,7.593118877462e-02,1.042932715383e+00
1.407121762509e-01,7.680645952121e-02,1.048728948384e+00
1.445059339852e-01,7.766909739532e-02,1.054364927138e+00
1.483420191902e-01,7.851876473697e-02,1.059844575013e+00
1.522199724023e-01,7.935512746038e-02,1.065171595574e+00
1.561393274099e-01,8.017785525189e-02,1.070349486574e+00
1.600996113322e-01,8.098662176424e-02,1.075381552883e+00
1.641003447007e-01,8.178110480704e-02,1.080270918456e+00
1.681410415431e-01,8.256098653346e-02,1.085020537384e+00
1.722212094720e-01,8.332595362283e-02,1.089633204111e+00
1.763403497752e-01,8.407569745921e-02,1.094111562865e+00
1.804979575100e-01,8.480991430572e-02,1.098458116366e+00
1.846935215997e-01,8.552830547460e-02,1.102675233836e+00
1.889265249340e-01,8.623057749285e-02,1.106765158382e+00
1.931964444712e-01,8.691644226341e-02,1.110730013765e+00
1.975027513440e-01,8.758561722178e-02,1.114571810601e+00
2.018449109673e-01,8.823782548797e-02,1.118292452016e+00
2.062223831492e-01,8.887279601382e-02,1.121893738786e+00
2.106346222039e-01,8.949026372546e-02,1.125377373976e+00
2.150810770677e-01,9.008996966101e-02,1.128744967096e+00
2.195611914166e-01,9.067166110343e-02,1.131998037791e+00
2.240744037865e-01,9.123509170830e-02,1.135138019066e+00
2.286201476959e-01,9.178002162687e-02,1.138166260052e+00
2.331978517694e-01,9.230621762386e-02,1.141084028314e+00
2.378069398647e-01,9.281345319048e-02,1.143892511687e+00
2.424468311999e-01,9.330150865220e-02,1.146592819636e+00
2.471169404835e-01,9.377017127159e-02,1.149185984108e+00
2.518166780456e-01,9.421923534607e-02,1.151672959853e+00
2.565454499707e-01,9.464850230050e-02,1.154054624179e+00
2.613026582314e-01,9.505778077485e-02,1.156331776072e+00
2.660877008237e-01,9.544688670663e-02,1.158505134640e+00
2.708999719037e-01,9.581564340843e-02,1.160575336764e+00
2.757388619245e-01,9.616388164034e-02,1.162542933884e+00
2.806037577749e-01,9.649143967735e-02,1.164408387744e+00
2.854940429176e-01,9.679816337182e-02,1.166172064942e+00
2.904090975298e-01,9.708390621099e-02,1.167834230063e+00
2.953482986423e-01,9.734852936960e-02,1.169395037076e+00
3.003110202808e-01,9.759190175760e-02,1.170854518649e+00
3.052966336061e-01,9.781390006311e-02,1.172212572859e+00
3.103045070555e-01,9.801440879061e-02,1.173468946659e+00
3.153340064835e-01,9.819332029442e-02,1.174623215210e+00
3.203844953030e-01,9.835053480759e-02,1.175674755876e+00
3.254553346255e-01,9.848596046614e-02,1.176622715242e+00
3.305458834026e-01,9.859951332894e-02,1.177465966810e+00
3.356554985650e-01,9.869111739306e-02,1.178203056030e+00
3.407835351627e-01,9.876070460485e-02,1.178832127756e+00
3.459293465042e-01,9.880821486675e-02,1.179350828683e+00
3.510922842941e-01,9.883359603992e-02,1.179756173202e+00
3.562716987714e-01,9.883680394283e-02,1.180044353956e+00
3.614669388453e-01,9.881780234584e-02,1.180210465530e+00
3.666773522319e-01,9.877656296186e-02,1.180248085202e+00
3.719022855878e-01,9.871306543334e-02,1.180148604528e+00
3.771410846440e-01,9.862729731541e-02,1.179900094027e+00
3.823930943383e-01,9.851925405552e-02,1.179485206811e+00
3.876576589457e-01,9.838893896962e-02,1.178876845488e+00
3.929341222084e-01,9.823636321488e-02,1.178027630506e+00
3.982218274637e-01,9.806154575915e-02,1.176819697905e+00
4.034651255633e-01,9.786620686049e-02,1.175148084659e+00
4.086908900813e-01,9.765595308474e-02,1.173453760871e+00
4.139263835599e-01,9.743130077559e-02,1.172132346037e+00
4.191709979587e-01,9.719233818534e-02,1.171039803979e+00
4.244241247389e-01,9.693915752626e-02,1.170066440759e+00
4.296851549483e-01,9.667185490734e-02,1.169168205089e+00
4.349534793046e-01,9.639053027057e-02,1.168320346303e+00
4.402284882792e-01,9.609528732680e-02,1.167507021714e+00
4.455095721795e-01,9.578623349135e-02,1.166717293147e+00
4.507961212306e-01,9.546347981942e-02,1.165943219830e+00
4.560875256565e-01,9.512714094143e-02,1.165178827037e+00
4.613831757602e-01,9.477733499830e-02,1.164419497747e+00
4.666824620031e-01,9.441418357686e-02,1.163661590110e+00
4.719847750839e-01,9.403781164542e-02,1.162902184700e+00
4.772895060168e-01,9.364834748953e-02,1.162138910798e+00
4.825960462081e-01,9.324592264815e-02,1.161369823068e+00
4.879037875330e-01,9.283067185012e-02,1.160593311582e+00
4.932121224114e-01,9.240273295117e-02,1.159808034684e+00
4.985204438824e-01,9.196224687140e-02,1.159012867861e+00
5.038281456787e-01,9.150935753339e-02,1.158206864161e+00
5.091346223000e-01,9.104421180095e-02,1.157389223067e+00
5.144392690856e-01,9.056695941856e-02,1.156559265712e+00
5.197414822860e-01,9.007775295159e-02,1.155716414900e+00
5.250406591347e-01,8.957674772734e-02,1.154860178837e+00
5.303361979179e-01,8.906410177683e-02,1.153990137767e+00
5.356274980449e-01,8.853997577763e-02,1.153105932887e+00
5.409139601164e-01,8.800453299748e-02,1.152207257105e+00
5.461949859935e-01,8.745793923889e-02,1.151293847265e+00
5.514699788650e-01,8.690036278479e-02,1.150365477572e+00
5.567383433143e-01,8.633197434510e-02,1.149421954010e+00
5.619994853858e-01,8.575294700433e-02,1.148463109566e+00
5.672528126507e-01,8.516345617027e-02,1.147488800135e+00
5.724977342718e-01,8.456367952366e-02,1.146498900990e+00
5.777336610678e-01,8.395379696895e-02,1.145493303734e+00
5.829600055775e-01,8.333399058610e-02,1.144471913652e+00
5.881761821227e-01,8.270444458342e-02,1.143434647412e+00
5.933816068707e-01,8.206534525150e-02,1.142381431054e+00
5.985756978967e-01,8.141688091813e-02,1.141312198240e+00
6.037578752448e-01,8.075924190426e-02,1.140226888719e+00
6.089275609895e-01,8.009262048099e-02,1.139125446977e+00
6.140841792955e-01,7.941721082753e-02,1.138007821062e+00
6.192271564781e-01,7.873320899011e-02,1.136873961543e+00
6.243559210622e-01,7.804081284185e-02,1.135723820599e+00
6.294699038413e-01,7.734022204357e-02,1.134557351215e+00
6.345685379358e-01,7.663163800536e-02,1.133374506484e+00
6.396512588510e-01,7.591526384917e-02,1.132175238982e+00
6.447175045345e-01,7.519130437198e-02,1.130959500229e+00
6.497667154330e-01,7.445996600994e-02,1.129727240213e+00
6.547983345491e-01,7.372145680305e-02,1.128478406973e+00
6.598118074970e-01,7.297598636064e-02,1.127212946236e+00
6.648065825584e-01,7.222376582734e-02,1.125930801102e+00
6.697821107376e-01,7.146500784972e-02,1.124631911772e+00
6.747378458161e-01,7.069992654337e-02,1.123316215307e+00
6.796732444070e-01,6.992873746049e-02,1.121983645428e+00
6.845877660091e-01,6.915165755778e-02,1.120634132344e+00
6.894808730602e-01,6.836890516480e-02,1.119267602597e+00
6.943520309899e-01,6.758069995250e-02,1.117883978948e+00
6.992007082729e-01,6.678726290198e-02,1.116483180263e+00
7.040263764804e-01,6.598881627344e-02,1.115065121433e+00
7.088285103327e-01,6.518558357523e-02,1.113629713304e+00
7.136065877498e-01,6.437778953280e-02,1.112176862617e+00
7.183600899032e-01,6.356566005780e-02,1.110706471962e+00
7.230885012654e-01,6.274942221686e-02,1.109218439747e+00
7.277913096610e-01,6.192930420039e-02,1.107712660166e+00
7.324680063156e-01,6.110553529101e-02,1.106189023178e+00
7.371180859055e-01,6.027834583169e-02,1.104647414494e+00
7.417410466059e-01,5.944796719362e-02,1.103087715559e+00
7.463363901398e-01,5.861463174347e-02,1.101509803541e+00
7.509036218255e-01,5.777857281033e-02,1.099913551323e+00
7.554422506237e-01,5.694002465192e-02,1.098298827488e+00
7.599517891849e-01,5.609922242033e-02,1.096665496305e+00
7.644317538954e-01,5.525640212695e-02,1.095013417710e+00
7.688816649230e-01,5.441180060668e-02,1.093342447289e+00
7.733010462628e-01,5.356565548140e-02,1.091652436239e+00
7.776894257815e-01,5.271820512246e-02,1.089943231341e+00
7.820463352621e-01,5.186968861235e-02,1.088214674909e+00
7.863713104470e-01,5.102034570535e-02,1.086466604737e+00
7.906638910817e-01,5.017041678716e-02,1.084698854032e+00
7.949236209570e-01,4.932014283344e-02,1.082911251334e+00
7.991500479510e-01,4.846976536726e-02,1.081103620422e+00
8.033427240704e-01,4.761952641537e-02,1.079275780205e+00
8.075012054913e-01,4.676966846323e-02,1.077427544596e+00
8.116250525991e-01,4.592043440887e-02,1.075558722362e+00
8.157138300278e-01,4.507206751534e-02,1.073669116965e+00
8.197671066992e-01,4.422481136201e-02,1.071758526367e+00
8.237844558605e-01,4.337890979433e-02,1.069826742820e+00
8.277654551215e-01,4.253460687236e-02,1.067873552629e+00
8.317096864918e-01,4.169214681786e-02,1.065898735882e+00
8.356167364164e-01,4.085177395989e-02,1.063902066156e+00
8.394861958108e-01,4.001373267907e-02,1.061883310185e+00
