x,z,ue
5.331302360138e-02,4.881910637641e-02,0.000000000000e+00
5.576424414692e-02,4.990067864424e-02,3.744080787462e-02
5.826770650042e-02,5.097928821166e-02,6.390962629045e-02
6.082315820920e-02,5.205458487888e-02,8.950097467353e-02
6.343033923396e-02,5.312621586899e-02,1.142582548376e-01
6.608898193770e-02,5.419382606287e-02,1.382220707489e-01
6.879881107709e-02,5.525705823527e-02,1.614304289062e-01
7.155954379646e-02,5.631555329162e-02,1.839189238709e-01
7.437088962450e-02,5.736895050555e-02,2.057209099300e-01
7.723255047367e-02,5.841688775678e-02,2.268676598539e-01
8.014422064247e-02,5.945900176932e-02,2.473885116737e-01
8.310558682064e-02,6.049492834969e-02,2.673110043601e-01
8.611632809730e-02,6.152430262505e-02,2.866610032360e-01
8.917611597215e-02,6.254675928092e-02,3.054628159065e-01
9.228461436979e-02,6.356193279841e-02,3.237392994381e-01
9.544147965716e-02,6.456945769080e-02,3.415119594681e-01
9.864636066421e-02,6.556896873909e-02,3.588010418756e-01
1.018988987078e-01,6.656010122661e-02,3.756256176009e-01
1.051987276191e-01,6.754249117224e-02,3.920036611528e-01
1.085454737738e-01,6.851577556223e-02,4.079521233009e-01
1.119387561262e-01,6.947959258044e-02,4.234869984141e-01
1.153781862468e-01,7.043358183664e-02,4.386233868652e-01
1.188633683624e-01,7.137738459300e-02,4.533755528902e-01
1.223938994010e-01,7.231064398829e-02,4.677569782584e-01
1.259693690386e-01,7.323300525987e-02,4.817804120793e-01
1.295893597508e-01,7.414411596313e-02,4.954579170474e-01
1.332534468672e-01,7.504362618832e-02,5.088009123984e-01
1.369611986291e-01,7.593118877462e-02,5.218202138307e-01
1.407121762509e-01,7.680645952121e-02,5.345260706212e-01
1.445059339852e-01,7.766909739532e-02,5.469282001501e-01
1.483420191902e-01,7.851876473697e-02,5.590358200268e-01
1.522199724023e-01,7.935512746038e-02,5.708576779960e-01
1.561393274099e-01,8.017785525189e-02,5.824020797880e-01
1.600996113322e-01,8.098662176424e-02,5.936769150615e-01
1.641003447007e-01,8.178110480704e-02,6.046896815779e-01
1.681410415431e-01,8.256098653346e-02,6.154475077315e-01
1.722212094720e-01,8.332595362283e-02,6.259571735517e-01
1.763403497752e-01,8.407569745921e-02,6.362251302822e-01
1.804979575100e-01,8.480991430572e-02,6.462575186350e-01
1.846935215997e-01,8.552830547460e-02,6.560601858054e-01
1.889265249340e-01,8.623057749285e-02,6.656387013309e-01
1.931964444712e-01,8.691644226341e-02,6.749983718661e-01
1.975027513440e-01,8.758561722178e-02,6.841442549405e-01
2.018449109673e-01,8.823782548797e-02,6.930811717609e-01
2.062223831492e-01,8.887279601382e-02,7.018137191110e-01
2.106346222039e-01,8.949026372546e-02,7.103462803992e-01
2.150810770677e-01,9.008996966101e-02,7.186830358960e-01
2.195611914166e-01,9.067166110343e-02,7.268279722008e-01
2.240744037865e-01,9.123509170830e-02,7.347848909694e-01
2.286201476959e-01,9.178002162687e-02,7.425574169313e-01
2.331978517694e-01,9.230621762386e-02,7.501490052161e-01
2.378069398647e-01,9.281345319048e-02,7.575629480080e-01
2.424468311999e-01,9.330150865220e-02,7.648023805368e-01
2.471169404835e-01,9.377017127159e-02,7.718702864082e-01
2.518166780456e-01,9.421923534607e-02,7.787695022711e-01
2.565454499707e-01,9.464850230050e-02,7.855027218070e-01
2.613026582314e-01,9.505778077485e-02,7.920724990198e-01
2.660877008237e-01,9.544688670663e-02,7.984812507903e-01
2.708999719037e-01,9.581564340843e-02,8.047312586481e-01
