x,z,ue
2.368766165572e-03,1.250206278749e-02,0.000000000000e+00
1.847985582976e-03,1.150137908787e-02,8.807343028408e-02
1.383715743827e-03,1.050685044846e-02,1.567400159722e-01
9.759497630440e-04,9.518592955700e-03,2.287186824044e-01
6.246744300258e-04,8.536713741263e-03,3.037880854645e-01
3.298702378179e-04,7.561310920377e-03,3.816132397935e-01
9.151141100804e-05,6.592473537106e-03,4.617370890166e-01
-9.043406768004e-05,5.630281516521e-03,5.435802241121e-01
-2.160044321348e-04,4.674805623846e-03,6.264517597116e-01
-2.852441089802e-04,3.726107430609e-03,7.095739328263e-01
-2.982036951024e-04,2.784239287829e-03,7.921223797983e-01
-2.549399365997e-04,1.849244306283e-03,8.732847187229e-01
-1.555157091781e-04,9.211563438570e-04,9.523483028023e-01
0.000000000000e+00,0.000000000000e+00,1.028767864155e+00
2.107137136943e-04,-9.101171238062e-04,1.102029231701e+00
4.757258610253e-04,-1.805093214701e-03,1.171251610270e+00
7.949491745847e-04,-2.684921036441e-03,1.235463850626e+00
1.168290313833e-03,-3.549595660963e-03,1.294052002043e+00
1.595649886614e-03,-4.399114460648e-03,1.346653437341e+00
2.076922473467e-03,-5.233477102387e-03,1.393116063708e+00
2.611996654726e-03,-6.052685543442e-03,1.433474498740e+00
3.200755040395e-03,-6.856744029091e-03,1.467920946762e+00
3.843074302758e-03,-7.645659092048e-03,1.496771192761e+00
4.538825211714e-03,-8.419439553626e-03,1.520429116994e+00
5.287872672790e-03,-9.178096526632e-03,1.539353109005e+00
6.090075767798e-03,-9.921643419970e-03,1.554026816550e+00
6.945287798098e-03,-1.065009594491e-02,1.564935524655e+00
7.853356330406e-03,-1.136347212298e-02,1.572548466693e+00
8.814123245106e-03,-1.206179229551e-02,1.577306663175e+00
9.827424787000e-03,-1.274507913468e-02,1.579615478592e+00
1.089309161843e-02,-1.341335765610e-02,1.579840928295e+00
1.201094887475e-02,-1.406665523288e-02,1.578308779566e+00
1.318081622196e-02,-1.470500161111e-02,1.575305601393e+00
1.440250791659e-02,-1.532842892666e-02,1.571081070476e+00
1.567583286762e-02,-1.593697172337e-02,1.565850999766e+00
1.700059470046e-02,-1.653066697241e-02,1.559800699738e+00
1.837659182272e-02,-1.710955409282e-02,1.553088402443e+00
1.980361749200e-02,-1.767367497325e-02,1.545848572297e+00
2.128145988524e-02,-1.822307399466e-02,1.538194997648e+00
2.280990216980e-02,-1.875779805398e-02,1.530223607248e+00
2.438872257606e-02,-1.927789658878e-02,1.522014990002e+00
2.601769447145e-02,-1.978342160261e-02,1.513636618749e+00
2.769658643585e-02,-2.027442769121e-02,1.505144792488e+00
2.942516233813e-02,-2.075097206931e-02,1.496586319137e+00
3.120318141390e-02,-2.121311459798e-02,1.487999964422e+00
3.303039834423e-02,-2.166091781254e-02,1.479417693366e+00
3.490656333524e-02,-2.209444695083e-02,1.470865730069e+00
3.683142219852e-02,-2.251376998174e-02,1.462365459748e+00
3.880471643218e-02,-2.291895763404e-02,1.453934194787e+00
4.082618330247e-02,-2.331008342528e-02,1.445585824195e+00
4.289555592580e-02,-2.368722369073e-02,1.437331363502e+00
4.501256335111e-02,-2.405045761220e-02,1.429179419908e+00
4.717693064244e-02,-2.439986724679e-02,1.421136585463e+00
4.938837896158e-02,-2.473553755529e-02,1.413207769250e+00
5.164662565061e-02,-2.505755643020e-02,1.405396477911e+00
5.395138431445e-02,-2.536601472338e-02,1.397705052493e+00
5.630236490293e-02,-2.566100627300e-02,1.390134868352e+00
5.869927379268e-02,-2.594262792993e-02,1.382686503851e+00
6.114181386837e-02,-2.621097958328e-02,1.375359882683e+00
6.362968460341e-02,-2.646616418509e-02,1.368154393893e+00
6.616258213992e-02,-2.670828777406e-02,1.361068993078e+00
6.874019936787e-02,-2.693745949815e-02,1.354102287652e+00
7.136222600322e-02,-2.715379163604e-02,1.347252608643e+00
7.402834866514e-02,-2.735739961730e-02,1.340518071113e+00
7.673825095192e-02,-2.754840204115e-02,1.333896624921e+00
7.949161351581e-02,-2.772692069374e-02,1.327386097347e+00
8.228811413636e-02,-2.789308056388e-02,1.320984228794e+00
8.512742779239e-02,-2.804700985706e-02,1.314688702649e+00
8.800922673245e-02,-2.818884000768e-02,1.308497170192e+00
9.093318054363e-02,-2.831870568939e-02,1.302407271298e+00
9.389895621865e-02,-2.843674482358e-02,1.296416651595e+00
9.690621822121e-02,-2.854309858562e-02,1.290522976605e+00
9.995462854946e-02,-2.863791140913e-02,1.284723943330e+00
1.030438467975e-01,-2.872133098788e-02,1.279017289693e+00
1.061735302151e-01,-2.879350827544e-02,1.273400802136e+00
1.093433337649e-01,-2.885459748243e-02,1.267872321686e+00
1.125529101779e-01,-2.890475607121e-02,1.262429748713e+00
1.158019100067e-01,-2.894414474808e-02,1.257071046586e+00
