x,z,ue
2.986221583685e-02,3.682315703154e-02,0.000000000000e+00
3.172426648392e-02,3.791517343561e-02,2.890799335533e-02
3.364084060746e-02,3.900784365963e-02,6.144743759461e-02
3.561176785211e-02,4.010086087090e-02,9.266036573971e-02
3.763687053608e-02,4.119391319855e-02,1.226243538813e-01
3.971596361895e-02,4.228668394436e-02,1.514115820033e-01
4.184885467084e-02,4.337885179673e-02,1.790892051679e-01
4.403534384305e-02,4.447009104764e-02,2.057197074501e-01
4.627522384043e-02,4.556007181239e-02,2.313612368420e-01
4.856827989532e-02,4.664846025181e-02,2.560679202512e-01
5.091428974338e-02,4.773491879706e-02,2.798901583808e-01
5.331302360138e-02,4.881910637641e-02,3.028749007479e-01
5.576424414692e-02,4.990067864424e-02,3.250659014192e-01
5.826770650042e-02,5.097928821166e-02,3.465039562637e-01
6.082315820920e-02,5.205458487888e-02,3.672271226539e-01
6.343033923396e-02,5.312621586899e-02,3.872709226251e-01
6.608898193770e-02,5.419382606287e-02,4.066685305347e-01
6.879881107709e-02,5.525705823527e-02,4.254509462644e-01
7.155954379646e-02,5.631555329162e-02,4.436471549860e-01
7.437088962450e-02,5.736895050555e-02,4.612842744778e-01
7.723255047367e-02,5.841688775678e-02,4.783876909322e-01
8.014422064247e-02,5.945900176932e-02,4.949811841416e-01
8.310558682064e-02,6.049492834969e-02,5.110870428986e-01
8.611632809730e-02,6.152430262505e-02,5.267261713877e-01
8.917611597215e-02,6.254675928092e-02,5.419181872928e-01
9.228461436979e-02,6.356193279841e-02,5.566815122907e-01
9.544147965716e-02,6.456945769080e-02,5.710334555485e-01
9.864636066421e-02,6.556896873909e-02,5.849902907951e-01
1.018988987078e-01,6.656010122661e-02,5.985673274917e-01
1.051987276191e-01,6.754249117224e-02,6.117789765817e-01
1.085454737738e-01,6.851577556223e-02,6.246388112606e-01
1.119387561262e-01,6.947959258044e-02,6.371596231730e-01
1.153781862468e-01,7.043358183664e-02,6.493534744038e-01
1.188633683624e-01,7.137738459300e-02,6.612317456042e-01
1.223938994010e-01,7.231064398829e-02,6.728051805634e-01
1.259693690386e-01,7.323300525987e-02,6.840839275067e-01
1.295893597508e-01,7.414411596313e-02,6.950775773820e-01
1.332534468672e-01,7.504362618832e-02,7.057951993707e-01
